W1	 W2	 W3	 W4
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
-0.0	0.0	-0.0	0.0
0.455497301997	0.0	0.472367572441	0.0
0.775863800186	0.0	0.808712629753	0.0
1.13071574226	0.0	1.13383558886	0.0
1.1928392455	0.0136312273279	1.16822866045	0.0
1.50078547951	0.00347200788141	1.45552287618	0.0
1.47513733139	0.0029512066992	1.42868533161	0.0
1.65159083355	0.00250852569432	1.6234701795	0.0
1.75379256765	0.00213224684017	1.77230702494	0.0
1.65556384151	0.00181240981414	1.67130113021	0.0
1.68198354431	0.00154054834202	1.70730607792	0.0
1.65798947745	0.00130946609072	1.67951363102	0.0
1.95549753614	0.00111304617711	1.97379306667	0.0
1.8721265336	0.000946089250544	1.8701815989	0.0
1.83032938029	0.000804175862962	1.80694692881	0.0
1.86811214537	0.000683549483518	1.8340401447	0.0
1.87479307009	0.00058101706099	1.84583186952	0.0
1.87800732243	0.000493864501842	1.85339030195	0.0
1.90853737465	0.000419784826566	1.87460327596	0.0
1.82314397462	0.000356817102581	1.79429999074	0.0
2.00163827984	0.000303294537194	1.9959528061	0.0
2.05394134722	0.000257800356615	2.04910869454	0.0
1.97687532925	0.000219130303122	1.96388199046	0.0
2.03044400817	0.000186260757654	2.038849669	0.0
2.07495376066	0.000158321644006	2.09664342044	0.0
2.04497405739	0.000134573397405	2.08897966464	0.0
1.96265056843	0.000114387387794	2.01025636275	0.0
1.98312271933	0.00534505821583	2.02358764451	0.0
1.98288283771	0.00454329948345	1.99441429132	0.0
1.99502576196	0.00386180456094	1.98853405806	0.0
1.95399273399	0.0032825338768	1.94847478568	0.0
2.01184565705	0.00279015379528	1.98015910613	0.0
2.11787715824	0.00237163072598	2.04724983819	0.0
2.12378829526	0.00201588611709	2.04716057523	0.0
2.15671371678	0.00171350319952	2.07806116762	0.0
2.11487766067	0.0014564777196	2.07251612443	0.0
2.13523206974	0.00123800606166	2.09922476394	0.0
2.09554937638	0.00105230515241	2.11171018597	0.0
1.90896742352	0.000894459379547	1.94593146686	0.0
2.01401772346	0.000760290472615	2.0933631293	0.0
1.88731034668	0.000646246901722	1.95475394164	0.0
2.08701249272	0.000549309866464	2.18147790983	0.0
2.07462547597	0.000466913386494	2.15492108051	0.0
2.19779266304	0.00039687637852	2.2660439269	0.0
2.14131532974	0.000337344921742	2.18921069787	0.0
2.11820243169	0.000286743183481	2.1589134946	0.0
2.04276773566	0.000243731705959	2.06121909455	0.0
2.1644845998	0.000207171950065	2.1645048881	0.0
2.09972389278	0.000176096157555	2.09974113784	0.0
2.13314928241	0.000149681733922	2.11574474203	0.0
2.13732597078	0.000127229473834	2.11006483912	0.0
2.10603065028	0.000108145052759	2.08285868838	0.0
2.03883997727	9.19232948448e-05	2.0000119693	0.0
2.06445256407	7.81348006181e-05	2.03144875729	0.0
2.06131626538	6.64145805254e-05	2.02231547298	0.0
2.03641702235	5.64523934466e-05	2.01341985583	0.0
2.07663606203	4.79845344296e-05	2.08178001285	0.0
2.1546644396	4.07868542651e-05	2.17246865252	0.0
2.2022603363	3.46688261254e-05	2.21739391728	0.0
2.21465518653	2.94685022066e-05	2.21570032	0.0
2.28089192044	2.50482268756e-05	2.28178028389	0.0
2.31857677544	2.12909928442e-05	2.30623468978	0.0
2.29951029689	1.80973439176e-05	2.28901952409	0.0
2.38079164422	1.538274233e-05	2.38765996481	0.0
2.30437759318	1.30753309805e-05	2.3008588425	0.0
2.27675396017	1.11140313334e-05	2.27376302208	0.0
2.33143602914	9.44692663339e-06	2.30059407727	0.0
2.47663487781	8.02988763838e-06	2.45041921872	0.0
2.29306443383	6.82540449262e-06	2.2707811236	0.0
2.37016758944	5.80159381873e-06	2.36101893437	0.0
2.28744965919	4.93135474592e-06	2.29988124372	0.0
2.28988666591	4.19165153403e-06	2.30045351277	0.0
2.20990628582	3.56290380393e-06	2.23770972135	0.0
2.13498601462	3.02846823334e-06	2.15861893482	0.0
2.31517121946	2.57419799834e-06	2.38408194377	0.0
2.22845053784	2.18806829859e-06	2.28702465351	0.0
2.14719710344	1.8598580538e-06	2.18011749201	0.0
2.46914463069	1.58087934573e-06	2.49712696097	0.0
2.43654324611	1.34374744387e-06	2.4494324104	0.0
2.66513190117	1.14218532729e-06	2.63895830694	0.0
2.52881553661	9.70857528196e-07	2.61704844822	0.0
2.6248208224	8.25228898967e-07	2.53777529172	0.0
2.5153525302	7.01444564122e-07	2.44136382912	0.0
2.4014740784	5.96227879503e-07	2.4654176662	0.0
2.35996629843	5.06793697578e-07	2.30276868193	0.0
2.2599400268	4.30774642941e-07	2.21736892595	0.0
2.43427955395	3.661584465e-07	2.56625411982	0.0
2.53033559561	3.11234679525e-07	2.51673271076	0.0
2.47813136501	2.64549477596e-07	2.44610978109	0.0
2.36872037113	2.24867055957e-07	2.35898927219	0.0
2.44813938291	1.91136997563e-07	2.42628272795	0.0
2.65634444914	1.62466447929e-07	2.62032914171	0.0
2.65920084864	1.38096480739e-07	2.60498148045	0.0
2.55675487753	1.17382008629e-07	2.51066841456	0.0
2.50298012537	9.97747073343e-08	2.46380663185	0.0
2.8085057329	8.48085012341e-08	2.73264747426	0.0
2.75024289653	7.2087226049e-08	2.69828106716	0.0
2.61460109097	6.12741421417e-08	2.58889317793	0.0
2.53252263555	5.20830208204e-08	2.52579830986	0.0
2.46214465333	4.42705676974e-08	2.47853614887	0.0
2.60887377849	3.76299825427e-08	2.63945335044	0.0
2.56104548133	3.19854851613e-08	2.58703811749	0.0
2.47426182766	2.71876623871e-08	2.49635556839	0.0
2.611445972	2.31095130291e-08	2.64775404536	0.0
2.46431754969	1.96430860747e-08	2.49517941205	0.0
2.65013600444	1.66966231635e-08	2.65901027222	0.0
2.69840570784	1.4192129689e-08	2.67972588816	0.0
2.65973512586	1.20633102356e-08	2.6007878351	0.0
2.58009153371	1.02538137003e-08	2.52998633657	0.0
2.60342502187	8.71574164524e-09	2.54876656848	0.0
2.57178916244	7.40838039846e-09	2.52532947705	0.0
2.75766105055	6.29712333869e-09	2.69384520042	0.0
2.64022615014	5.35255483788e-09	2.56855830946	0.0
2.61139997	4.5496716122e-09	2.5627225635	0.0
2.56189059883	3.86722087037e-09	2.5205148033	0.0
2.61559545364	3.28713773982e-09	2.58042602744	0.0
2.60201415351	2.79406707884e-09	2.60999594304	0.0
2.61592633228	2.37495701702e-09	2.66452612597	0.0
2.58218253786	2.01871346446e-09	2.63908563013	0.0
2.61436751893	1.71590644479e-09	2.63805794961	0.0
2.61330093909	1.45852047808e-09	2.61043259646	0.0
2.5825837746	1.23974240636e-09	2.55950122758	0.0
2.63029546669	1.05378104541e-09	2.58581248696	0.0
2.80793712424	8.95713888598e-10	2.72774244498	0.0
2.6332629616	7.61356805308e-10	2.56509748423	0.0
2.89388685734	6.47153284512e-10	2.82309103805	0.0
2.91451160284	5.50080291835e-10	2.86122466817	0.0
2.8292220894	4.6756824806e-10	2.78392819493	0.0
2.86622303375	3.97433010851e-10	2.85748994976	0.0
2.77922591907	3.37818059223e-10	2.79466522037	0.0
2.68926632542	2.8714535034e-10	2.71660383127	0.0
2.68612378802	2.44073547789e-10	2.68434520478	0.0
2.61705101596	2.07462515621e-10	2.63707765867	0.0
2.70182747673	1.76343138277e-10	2.70521200552	0.0
2.74097171652	1.49891667536e-10	2.75691969426	0.0
2.71483463364	1.27407917405e-10	2.72839041472	0.0
2.97834583062	1.08296729795e-10	2.97123667809	0.0
2.87219516644	9.20522203254e-11	2.84611702147	0.0
2.96302565772	7.82443872766e-11	2.9715451031	0.0
2.93511826934	6.65077291851e-11	2.91921832789	0.0
2.86378836095	5.65315698074e-11	2.85027341072	0.0
2.85405042921	4.80518343363e-11	2.84256272152	0.0
2.78699520927	4.08440591858e-11	2.79979642926	0.0
2.61383065753	3.47174503079e-11	2.62471169452	0.0
2.70161821066	2.95098327618e-11	2.72257104702	0.0
2.57549992423	2.50833578475e-11	2.57780292152	0.0
2.694192341	2.13208541704e-11	2.6961498887	0.0
2.67486608559	1.81227260448e-11	2.67653000113	0.0
3.02547342331	1.54043171381e-11	3.00710256072	0.0
2.90394173268	1.30936695674e-11	2.87934570696	0.0
3.02212605287	1.11296191323e-11	3.00121943101	0.0
3.00014094821	9.46017626243e-12	2.98237031963	0.0
2.99371225571	8.04114982307e-12	2.97860722142	0.0
2.83803521628	6.83497734961e-12	2.98914347183	0.0
2.88287241019	5.80973074716e-12	2.76220370463	0.0
2.90859320816	4.93827113509e-12	2.7972141996	0.0
2.90190199821	4.19753046483e-12	2.82024795521	0.0
2.80788269672	3.5679008951e-12	2.72872630308	0.0
2.94151243298	3.03271576084e-12	2.87422949838	0.0
3.10192814911	2.57780839671e-12	3.02802536079	0.0
2.9054856445	2.1911371372e-12	2.84266827442	0.0
3.09567250735	1.86246656662e-12	3.01909219799	0.0
3.01661102322	1.58309658163e-12	2.95151776026	0.0
2.84583009844	1.34563209439e-12	2.79050082493	0.0
2.88788581626	1.14378728023e-12	2.8684400651	0.0
3.03959404926	9.72219188194e-13	3.05648750966	0.0
2.86426142417	8.26386309965e-13	2.87862086551	0.0
3.10088520995	7.0242836347e-13	3.11309073509	0.0
2.8640417469	5.9706410895e-13	2.8878452267	0.0
8.40133105383	5.07504492607e-13	3.26336857476	0.0
4.89038423294	4.31378818716e-13	2.94699768568	0.0
4.24467166433	3.66671995909e-13	3.28091278541	0.0
3.51689542874	3.11671196522e-13	3.09843251977	0.0
2.97229393877	2.64920517044e-13	2.92380962804	0.0
2.95721676156	2.25182439487e-13	2.93323577398	0.0
3.09596531953	1.91405073564e-13	2.8983502842	0.0
3.10464367031	1.6269431253e-13	2.82128719547	0.0
3.11627561342	1.3829016565e-13	2.80958419689	0.0
3.36153904261	1.17546640803e-13	3.16024340282	0.0
3.31145651507	9.99146446823e-14	3.1881603085	0.0
3.0995680157	8.49274479799e-14	3.03432595927	0.0
3.28137205012	7.21883307829e-14	3.29399411655	0.0
3.21367380992	6.13600811655e-14	3.28683014981	0.0
3.07855826879	5.21560689907e-14	3.22747504029	0.0
2.99560504522	4.43326586421e-14	3.16953811558	0.0
3.11788380187	3.76827598458e-14	3.31145647276	0.0
2.99559070419	3.20303458689e-14	3.16012747445	0.0
3.04107094376	2.72257939886e-14	3.14427395068	0.0
2.88390451529	2.31419248903e-14	2.93840549194	0.0
2.9067156	1.96706361567e-14	2.89150132718	0.0
2.88658467862	1.67200407332e-14	2.85054830124	0.0
2.94407017527	1.42120346232e-14	2.9134392545	0.0
3.04841202338	1.20802294298e-14	3.03655632188	0.0
2.95939076096	1.02681950153e-14	2.96869449579	0.0
3.05827187889	8.727965763e-15	3.0661800535	0.0
3.19186946094	7.41877089855e-15	3.21377957254	0.0
2.96774262593	6.30595526377e-15	2.98636622079	0.0
3.22859456379	5.3600619742e-15	3.25659726307	0.0
3.07482317183	4.55605267807e-15	3.26388436252	0.0
3.15277884459	3.87264477636e-15	3.1016604769	0.0
3.25347275358	3.29174805991e-15	3.17815487794	0.0
3.21806663552	2.79798585092e-15	3.15404644123	0.0
3.12364336742	2.37828797328e-15	3.04765471743	0.0
3.05599727909	2.02154477729e-15	3.00254304929	0.0
3.1631907409	1.7183130607e-15	3.11775464557	0.0
2.93189911643	1.46056610159e-15	2.90678882354	0.0
3.26444040394	1.24148118635e-15	3.26397033485	0.0
3.07476007546	1.0552590084e-15	3.10593796222	0.0
3.12792705846	8.9697015714e-16	3.18080677473	0.0
